5/22/2016 23:44,Uncharted 4: A Thief's End,Charted! - Moderate,Bronze
5/22/2016 23:45,Uncharted 4: A Thief's End,Charted! - Light,Bronze
5/22/2016 23:45,Uncharted 4: A Thief's End,Charted! - Explorer,Bronze
5/23/2016 6:02,Dragon Age: Inquisition,Beloved and Precious,Bronze
5/24/2016 2:41,Dragon Age: Inquisition,Demonslayer,Bronze
5/26/2016 18:13,Ratchet & Clank,"Go Speed Ratchet, Go!",Silver
5/26/2016 19:28,Ratchet & Clank,A Change Of Heart,Bronze
5/26/2016 19:42,Ratchet & Clank,The End Of The Beginning,Gold
5/27/2016 0:56,Dragon Age: Inquisition,Botanist,Bronze
5/27/2016 1:20,Dragon Age: Inquisition,Specialized,Bronze
5/27/2016 3:28,Dragon Age: Inquisition,Dragons' Bane,Silver
5/27/2016 3:49,Dragon Age: Inquisition,Regal,Bronze
5/27/2016 4:56,Dragon Age: Inquisition,Here Lies the Abyss,Bronze
5/28/2016 2:48,Dragon Age: Inquisition,Decorator,Bronze
5/28/2016 3:11,Dragon Age: Inquisition,People Person,Bronze
5/29/2016 0:01,Dragon Age: Inquisition,Keymaster,Bronze
5/29/2016 22:24,Uncharted 4: A Thief's End,Run-and-Gunner,Bronze
5/29/2016 23:27,HELLDIVERS,"That which doesn't kill you, scars you for life",Bronze
5/29/2016 23:34,HELLDIVERS,Join the Army they said,Bronze
5/29/2016 23:35,HELLDIVERS,The Helldiver's new clothes,Bronze
6/4/2016 21:04,Severed (Vita),Master Severer,Gold
6/4/2016 22:50,Dragon Age: Inquisition,Historian,Silver
6/4/2016 23:20,Dragon Age: Inquisition,Winter's End,Gold
6/4/2016 23:21,Dragon Age: Inquisition,Legend-Marked,Silver
6/5/2016 4:41,Dragon Age: Inquisition,Belle of the Ball,Bronze
6/5/2016 4:52,Dragon Age: Inquisition,Wicked Eyes and Wicked Hearts,Bronze
6/5/2016 18:50,Dragon Age: Inquisition,Master Builder,Bronze
6/6/2016 2:57,Dragon Age: Inquisition,What Pride Had Wrought,Bronze
6/6/2016 4:02,Stikbold! A Dodgeball Adventure,Warming Up,Bronze
6/6/2016 5:20,Dragon Age: Inquisition,Quartermaster,Bronze
6/7/2016 4:04,Gravity Rush Remastered,Too Many Secrets,Bronze
6/10/2016 2:36,Severed (Vita),Glutton for Punishment,Gold
6/10/2016 2:39,Severed (Vita),Eating Through,Bronze
6/10/2016 3:16,Dragon Age: Inquisition,On Burning Wings,Bronze
6/11/2016 17:39,Dragon Age: Inquisition,Master Alchemist,Bronze
6/11/2016 20:49,Dragon Age: Inquisition,Doom upon All the World,Gold
6/13/2016 18:40,Gravity Rush Remastered,A Hundred and One Nights,Bronze
6/13/2016 20:53,Star Wars Battlefront,"Great shot, kid!",Bronze
6/15/2016 2:54,Grand Theft Auto Vice City,Legal Counsel,Silver
6/15/2016 3:18,Grand Theft Auto Vice City,Greasy Palms,Bronze
6/15/2016 5:42,The Witcher 3: Wild Hunt,I'm Not Kissing That,Bronze
6/18/2016 8:09,Criminal Girls: Invite Only (Vita),A Good Knight: Yuko,Silver
6/19/2016 15:39,Criminal Girls: Invite Only (Vita),Yuko's Letter Operation,Silver
6/22/2016 2:23,Stikbold! A Dodgeball Adventure,Sausage Feast,Silver
6/30/2016 2:51,Fallout 4,Mechanical Menace,Bronze
7/4/2016 0:01,Fallout 4,Show Off,Bronze
7/4/2016 22:04,Fallout 4,The Most Toys,Bronze
7/12/2016 2:48,Fallout 4,Robot Hunter,Bronze
7/24/2016 1:32,Lovers in a Dangerous Spacetime,Seat Warmer,Bronze
7/24/2016 1:38,Lovers in a Dangerous Spacetime,Romantic Getaway,Bronze
7/24/2016 2:11,Lovers in a Dangerous Spacetime,First Date,Bronze
7/25/2016 0:18,Fallout 4,Headhunting,Bronze
7/25/2016 3:06,Fallout 4,Restoring Order,Bronze
7/26/2016 4:07,Criminal Girls: Invite Only (Vita),"Sweet, Sweet Strawberry Tart",Silver
7/26/2016 4:07,Criminal Girls: Invite Only (Vita),Salvation,Bronze
7/26/2016 4:11,Criminal Girls: Invite Only (Vita),A Good Knight: Alice,Silver
7/26/2016 5:15,Criminal Girls: Invite Only (Vita),Alice's Newfound Honesty,Silver
7/26/2016 19:00,Criminal Girls: Invite Only (Vita),Praying at the Cat Shrine,Silver
7/27/2016 5:09,Criminal Girls: Invite Only (Vita),A Good Knight: Sako,Silver
7/27/2016 5:18,Criminal Girls: Invite Only (Vita),Sako's Absolute Desire,Silver
8/7/2016 0:26,Overcooked!,Lettuce Begin,Bronze
8/7/2016 2:24,Grow Home,"What, no Zombies?",Bronze
8/7/2016 2:44,Overcooked!,Overcooked,Bronze
8/7/2016 3:50,Overcooked!,The Pieces I Ate (sorry),Bronze
8/7/2016 5:59,Assassin's Creed Syndicate,A Spanner in the Works,Bronze
8/7/2016 7:21,Grow Home,Green Fingers,Bronze
8/7/2016 19:05,Assassin's Creed Syndicate,A Simple Plan,Bronze
8/7/2016 19:43,Grow Home,Redcow Robot,Bronze
8/7/2016 20:03,Grow Home,"Houston, we have a solution",Bronze
8/8/2016 0:11,Assassin's Creed Syndicate,Queensbury Rules,Bronze
8/10/2016 3:35,No Man's Sky (PS4),Contact,Bronze
8/10/2016 4:00,No Man's Sky (PS4),Foundation,Bronze
8/10/2016 4:18,No Man's Sky (PS4),Babel-17,Bronze
8/14/2016 1:22,No Man's Sky (PS4),The Languages of Pao,Silver
8/14/2016 2:58,No Man's Sky (PS4),A Scanner Darkly,Bronze
8/14/2016 3:41,No Man's Sky (PS4),Symphony For A Lost Traveler,Silver
8/14/2016 3:48,No Man's Sky (PS4),Use of Weapons,Bronze
8/14/2016 18:10,Assassin's Creed Syndicate,Blade in the Crowd,Bronze
8/14/2016 18:48,Assassin's Creed Syndicate,A Modern Babylon,Bronze
8/14/2016 19:31,Assassin's Creed Syndicate,Unqualified Success,Bronze
8/14/2016 20:21,No Man's Sky (PS4),Who Goes There?,Silver
8/14/2016 22:48,No Man's Sky (PS4),The Space Merchants,Silver
8/15/2016 0:50,No Man's Sky (PS4),"The Stars, Like Dust",Bronze
8/15/2016 3:07,Assassin's Creed Syndicate,Thieftaker,Bronze
8/15/2016 21:36,No Man's Sky (PS4),Citizen of the Galaxy,Gold
8/15/2016 22:12,No Man's Sky (PS4),What Mad Universe,Gold
8/16/2016 2:29,Assassin's Creed Syndicate,Flawless Conqueror,Bronze
8/16/2016 2:35,Assassin's Creed Syndicate,Blade from Above,Bronze
8/17/2016 0:28,No Man's Sky (PS4),Have Spacesuit - Will Travel,Gold
8/17/2016 2:31,No Man's Sky (PS4),The Diamond Age,Gold
8/21/2016 0:03,Assassin's Creed Syndicate,Children's Aid Society,Bronze
8/21/2016 1:52,Assassin's Creed Syndicate,Ordinary Criminal,Bronze
8/21/2016 20:56,Assassin's Creed Syndicate,Look Out Below,Bronze
8/22/2016 2:09,Overcooked!,Meals on Wheels,Bronze
8/22/2016 2:35,Overcooked!,Best Served Cold,Bronze
8/27/2016 20:00,Assassin's Creed Syndicate,"Bedfellows, Strange or Otherwise",Silver
8/27/2016 21:09,Assassin's Creed Syndicate,Street Sweeping,Gold
8/28/2016 2:15,Assassin's Creed Syndicate,A Quick and Reliable Remedy,Bronze
8/29/2016 3:48,Overcooked!,Kitchen Nightmares,Bronze
8/29/2016 17:02,Assassin's Creed Syndicate,Bare-Knuckle Champion,Bronze
8/29/2016 17:19,Assassin's Creed Syndicate,Language of Flowers,Bronze
8/29/2016 18:56,Assassin's Creed Syndicate,A Quarter-Furlong at a Time,Bronze
8/31/2016 3:07,The Witcher 3: Wild Hunt,Curator of Nightmares,Bronze
9/3/2016 22:53,The Witcher 3: Wild Hunt,Wild Rose Dethorned,Bronze
9/5/2016 3:06,Fallout 4,Far From Home,Bronze
9/5/2016 4:29,Fallout 4,Taken for a Ride,Bronze
9/5/2016 22:39,The Witcher 3: Wild Hunt,Pacta Sunt Servanda,Bronze
9/5/2016 23:21,The Witcher 3: Wild Hunt,The Witcher's Gone South,Bronze
9/9/2016 3:25,The Witcher 3: Wild Hunt,I Have a Gwent Problem,Bronze
9/9/2016 5:42,The Witcher 3: Wild Hunt,Weapon W,Bronze
9/12/2016 3:06,The Witcher 3: Wild Hunt,A Knight to Remember,Bronze
9/12/2016 4:57,The Witcher 3: Wild Hunt,The Grapes of Wrath Stomped,Bronze
9/12/2016 6:09,Assassin's Creed Syndicate,Whirlwind of Death,Bronze
9/12/2016 7:31,Assassin's Creed Syndicate,Student of History,Bronze
9/12/2016 7:33,Assassin's Creed Syndicate,Cerevisaphile,Bronze
9/13/2016 1:25,Assassin's Creed Syndicate,Godlike,Silver
9/14/2016 4:10,Criminal Girls: Invite Only (Vita),Cake Heaven!,Silver
9/14/2016 4:42,Criminal Girls: Invite Only (Vita),A Good Knight: Shin,Silver
9/14/2016 4:55,Criminal Girls: Invite Only (Vita),Shin's Perfect Instructor Test,Silver
9/14/2016 5:19,Criminal Girls: Invite Only (Vita),Makoto Aquarium,Silver
9/14/2016 5:22,Criminal Girls: Invite Only (Vita),A Good Knight: Tomoe,Silver
9/15/2016 2:42,Criminal Girls: Invite Only (Vita),Tomoe's Steamy Hot Spring Story,Silver
9/15/2016 3:13,Criminal Girls: Invite Only (Vita),Fun Shopping,Silver
9/15/2016 3:19,Criminal Girls: Invite Only (Vita),A Good Knight: Ran,Silver
9/15/2016 3:26,Criminal Girls: Invite Only (Vita),Ran's School Memories,Silver
9/15/2016 4:07,Criminal Girls: Invite Only (Vita),Let's Go on a Picnic,Silver
9/15/2016 4:17,Criminal Girls: Invite Only (Vita),A Good Knight: Kisaragi,Silver
9/16/2016 0:10,Criminal Girls: Invite Only (Vita),Kisaragi's Memorable House,Silver
9/16/2016 0:49,Criminal Girls: Invite Only (Vita),It's Yummy Curry Day,Silver
9/17/2016 3:46,Criminal Girls: Invite Only (Vita),Surpassed the Ruler!,Bronze
9/19/2016 0:16,Final Fantasy X HD Remaster,Speaking in Tongues,Bronze
9/19/2016 1:31,Final Fantasy X HD Remaster,The Right Thing,Bronze
9/23/2016 18:11,Criminal Girls: Invite Only (Vita),A Good Knight: Himekami,Silver
9/23/2016 18:12,Criminal Girls: Invite Only (Vita),A Good Knight: Miu,Silver
9/23/2016 21:28,Rocket League,"Far, Far Away...",Gold
9/23/2016 21:36,Rocket League,Triple Threat,Bronze
9/23/2016 21:36,Rocket League,Traveler,Bronze
9/23/2016 22:19,Criminal Girls: Invite Only (Vita),Miu's Complete Lecture,Silver
9/27/2016 2:26,Final Fantasy X HD Remaster,Striker,Bronze
9/29/2016 2:09,Final Fantasy X HD Remaster,Teamwork!,Bronze
9/30/2016 2:10,Final Fantasy X HD Remaster,Power Strike,Bronze
10/2/2016 18:02,Final Fantasy X HD Remaster,All Together,Bronze
10/8/2016 3:02,Mafia III,Somethin' I've Gotta Do,Bronze
10/8/2016 3:19,Mafia III,For Old Time's Sake,Bronze
10/9/2016 1:48,Mafia III,Softened 'Em Up,Bronze
10/9/2016 19:25,Mafia III,Standard Communication Grid,Bronze
10/9/2016 19:56,Mafia III,New Bordeaux Drifter,Bronze
10/9/2016 22:08,Mafia III,"Shh, shh",Bronze
10/10/2016 0:23,Criminal Girls: Invite Only (Vita),A Garden's Secret,Bronze
10/10/2016 0:23,Criminal Girls: Invite Only (Vita),Peaceful School Life,Silver
10/10/2016 3:12,Mafia III,Pray on the Way Up,Bronze
10/10/2016 4:02,Mafia III,We Partners Now,Bronze
10/10/2016 5:46,Mafia III,Code 112,Bronze
10/11/2016 1:53,Mafia III,One Good Turn,Bronze
10/15/2016 23:47,Criminal Girls: Invite Only (Vita),World's Strongest,Bronze
10/15/2016 23:47,Criminal Girls: Invite Only (Vita),Grand Finale Group Photo,Gold
10/15/2016 23:58,Criminal Girls: Invite Only (Vita),Trophy Complete,Platinum
10/15/2016 23:58,Criminal Girls: Invite Only (Vita),Himekami's Purification Path,Silver
10/16/2016 0:58,Mafia III,Combat Specialist,Bronze
10/16/2016 22:27,Mafia III,Cut & Run,Bronze
10/16/2016 23:45,Mafia III,Cash in Hand,Bronze
10/17/2016 1:04,Mafia III,It's a Brave New World,Bronze
10/18/2016 2:55,PlayStation VR Worlds,Quit Shoving,Silver
10/19/2016 19:18,PlayStation VR Worlds,Refined Taste,Silver
10/19/2016 19:25,PlayStation VR Worlds,Statuesque,Bronze
10/19/2016 19:31,PlayStation VR Worlds,Once Upon A Time In London,Silver
10/20/2016 3:37,Final Fantasy X HD Remaster,A Talent for Acquisition,Bronze
10/20/2016 7:17,Final Fantasy X HD Remaster,Heartstrings,Bronze
10/20/2016 17:56,Final Fantasy X HD Remaster,Chocobo License,Bronze
10/20/2016 18:14,Final Fantasy X HD Remaster,Chocobo Rider,Bronze
10/20/2016 18:48,Mafia III,Racketeer,Bronze
10/20/2016 19:21,BioShock Remastered,Toaster in the Tub,Bronze
10/20/2016 19:36,Catlateral Damage,Cat Training Complete!,Bronze
10/20/2016 19:41,Catlateral Damage,Hovercat,Bronze
10/20/2016 19:46,Catlateral Damage,Seeing Red,Bronze
10/20/2016 19:46,Catlateral Damage,This and That,Bronze
10/20/2016 19:51,Catlateral Damage,Photo Gatherer,Bronze
10/21/2016 0:48,Job Simulator,Culinary Completionist,Gold
10/21/2016 1:12,Job Simulator,Cubicle Cowboy,Gold
10/23/2016 2:28,Keep Talking and Nobody Explodes,Action Hero,Bronze
10/23/2016 2:58,Job Simulator,Giving Back,Gold
10/23/2016 3:02,Job Simulator,Soupception,Gold
10/23/2016 3:04,Job Simulator,Know Your Maker,Gold
10/23/2016 3:09,Job Simulator,You Monster,Gold
10/23/2016 3:23,Job Simulator,Give Yourself A Hand,Gold
10/23/2016 4:02,Job Simulator,Maniac Mechanic,Gold
10/23/2016 20:52,Final Fantasy X HD Remaster,It's All About the Money,Bronze
10/25/2016 3:26,Final Fantasy X HD Remaster,Overcoming the Past,Bronze
10/30/2016 2:00,Final Fantasy X HD Remaster,Lightning Dancer,Bronze
10/31/2016 2:42,BioShock Remastered,Completed Welcome,Bronze
11/3/2016 23:25,Final Fantasy X HD Remaster,Master Linguist,Gold
11/6/2016 3:14,Final Fantasy X HD Remaster,Under the Table,Bronze
11/7/2016 4:16,Final Fantasy X HD Remaster,Show Off!,Bronze
11/8/2016 3:55,Final Fantasy X HD Remaster,Blitzball Master,Silver
11/10/2016 4:07,Final Fantasy X HD Remaster,Mega Strike,Silver
11/13/2016 1:18,Hotline Miami,Combo King,Gold
11/13/2016 23:51,Final Fantasy X HD Remaster,Messenger from the Past,Bronze
11/14/2016 1:35,Final Fantasy X HD Remaster,Feel the Pain,Bronze
11/14/2016 2:35,Final Fantasy X HD Remaster,Chocobo Master,Silver
11/14/2016 2:53,Final Fantasy X HD Remaster,Delta Attack!,Bronze
11/14/2016 2:53,Final Fantasy X HD Remaster,Summon Master,Silver
11/20/2016 1:31,Final Fantasy X HD Remaster,Sphere Master,Silver
11/23/2016 3:59,Final Fantasy X HD Remaster,Perfect Sphere Master,Gold
11/24/2016 3:01,Hotline Miami,Dog Lover,Bronze
11/24/2016 5:03,Final Fantasy X HD Remaster,Overcoming the Nemesis,Gold
11/24/2016 5:50,Final Fantasy X HD Remaster,Weapon Master,Silver
11/28/2016 0:25,Final Fantasy X HD Remaster,Theater Enthusiast,Bronze
11/28/2016 0:30,Final Fantasy X HD Remaster,Learning!,Silver
11/28/2016 5:33,Final Fantasy X HD Remaster,Perseverance,Gold
11/28/2016 6:13,Final Fantasy X HD Remaster,The Eternal Calm,Gold
11/28/2016 6:44,Final Fantasy X HD Remaster,The Destination of Hatred,Bronze
11/28/2016 6:58,Final Fantasy X HD Remaster,Completion,Platinum
11/28/2016 6:58,Final Fantasy X HD Remaster,A Journey's Catalyst,Silver
11/29/2016 2:31,Ratchet & Clank,Safecracker,Silver
11/29/2016 19:34,Final Fantasy XV,Insomnia's Waking Nightmare,Bronze
11/29/2016 19:48,Final Fantasy XV,Noct You Like a Hurricane,Bronze
11/29/2016 19:51,Final Fantasy XV,Blind Spot,Bronze
11/29/2016 19:54,Final Fantasy XV,Just Hangin' Around,Bronze
11/29/2016 20:02,Final Fantasy XV,New Power,Bronze
11/29/2016 20:08,Final Fantasy XV,Brother-in-Arms,Bronze
11/29/2016 20:28,Final Fantasy XV,Learner's Permit,Bronze
11/29/2016 20:37,Final Fantasy XV,Spinning a Yarn I,Bronze
11/29/2016 20:49,Final Fantasy XV,Photo Rookie,Bronze
11/29/2016 21:00,Final Fantasy XV,High Five for Justice!,Bronze
11/29/2016 21:18,Final Fantasy XV,My First Hunt,Bronze
11/29/2016 21:29,Final Fantasy XV,Survival Rookie,Bronze
11/29/2016 22:08,Final Fantasy XV,Cooking Rookie,Bronze
11/29/2016 22:08,Final Fantasy XV,Angling Rookie,Bronze
11/29/2016 22:11,Final Fantasy XV,Magical Worker,Bronze
11/29/2016 22:11,Final Fantasy XV,Quadruple Threat,Bronze
11/29/2016 22:30,Final Fantasy XV,Departure,Bronze
11/29/2016 22:53,Final Fantasy XV,Black Mage,Bronze
11/29/2016 23:01,Final Fantasy XV,Spinning a Yarn II,Bronze
11/30/2016 1:05,Final Fantasy XV,No Turning Back,Bronze
11/30/2016 2:57,Final Fantasy XV,Spinning a Yarn III,Bronze
11/30/2016 4:52,Final Fantasy XV,Self-Improved,Silver
11/30/2016 23:09,Final Fantasy XV,Chocobo Jockey,Bronze
11/30/2016 23:56,Final Fantasy XV,Spinning a Yarn IV,Bronze
12/2/2016 4:41,FIFA 17,Game on,Bronze
12/2/2016 4:41,FIFA 17,I'll take all the help I can get,Bronze
12/2/2016 4:44,FIFA 17,Show me your skills,Bronze
12/4/2016 2:58,Final Fantasy XV,Spinning a Yarn V,Bronze
12/7/2016 4:29,Final Fantasy XV,The Open World,Bronze
12/7/2016 4:57,Final Fantasy XV,The Power of Kings,Bronze
12/7/2016 5:04,Final Fantasy XV,Living Legend,Bronze
12/7/2016 6:24,Final Fantasy XV,Dark Clouds,Bronze
12/9/2016 4:26,Final Fantasy XV,Immortal Photobomb,Bronze
12/11/2016 4:26,Final Fantasy XV,A Way Forward,Bronze
12/11/2016 5:30,Final Fantasy XV,Party of Three,Bronze
12/11/2016 6:01,Final Fantasy XV,Seaworthy,Bronze
12/11/2016 6:01,Final Fantasy XV,Photo Expert,Bronze
12/12/2016 3:25,Final Fantasy XV,Callings,Bronze
12/13/2016 22:24,Final Fantasy XV,The Heart of a King,Bronze
12/13/2016 22:39,Final Fantasy XV,In the Dark,Bronze
12/13/2016 23:30,Final Fantasy XV,End of Days,Bronze
12/14/2016 3:51,Final Fantasy XV,Redemption,Bronze
12/14/2016 4:58,Final Fantasy XV,Chosen King,Gold
12/14/2016 5:16,Final Fantasy XV,Homecoming,Silver
12/14/2016 8:10,Final Fantasy XV,Regalia Pilot,Silver
12/15/2016 3:56,Tales from the Borderlands (Digital) (PS4),"Welcome to Pandora, Kiddos",Bronze
12/15/2016 4:26,Tales from the Borderlands (Digital) (PS4),My Turn To Speak,Bronze
12/17/2016 5:17,Final Fantasy XV,Divine Intervention,Bronze
12/17/2016 5:29,Final Fantasy XV,Weaving a Tapestry,Silver
12/19/2016 4:28,Final Fantasy XV,Self-Mastered,Gold
12/19/2016 22:16,Tales from the Borderlands (Digital) (PS4),Partners In Crime,Silver
12/19/2016 22:34,Tales from the Borderlands (Digital) (PS4),Not Alone in the Dark,Silver
12/19/2016 22:56,Tales from the Borderlands (Digital) (PS4),2 Fast 2 Fiona,Silver
12/19/2016 23:25,Tales from the Borderlands (Digital) (PS4),Blood Money,Gold
12/19/2016 23:30,Tales from the Borderlands (Digital) (PS4),Devil on Your Shoulder,Gold
12/30/2016 1:51,HITMAN,Shhhh,Bronze
12/30/2016 2:24,HITMAN,The Result of Previous Training,Bronze
12/30/2016 2:32,HITMAN,Chameleon,Bronze
12/30/2016 2:35,HITMAN,Seizing the Opportunity,Bronze
12/30/2016 2:41,HITMAN,K-36D,Bronze
12/30/2016 2:41,HITMAN,Cleared for Field Duty,Bronze
12/30/2016 2:41,HITMAN,Unseen Assassin,Bronze
12/30/2016 3:09,HITMAN,Tools of the Trade,Silver
12/30/2016 3:30,HITMAN,Unexpected Guest,Silver
12/30/2016 22:36,HITMAN,When No One Else Dares,Bronze
1/1/2017 22:26,HITMAN,Well Prepared,Bronze
1/2/2017 0:20,HITMAN,So Many Ways to Stop the Show,Silver
1/2/2017 0:44,HITMAN,Meeting the Rieper,Bronze
1/2/2017 6:18,HITMAN,City of Light,Gold
1/2/2017 6:27,HITMAN,The Showstopper,Bronze
1/2/2017 23:47,HITMAN,Die by the Sword,Bronze
1/4/2017 3:44,Tales from the Borderlands (Digital) (PS4),Deal With A Ghost,Bronze
1/4/2017 3:52,Tales from the Borderlands (Digital) (PS4),Till Death Do Us Part,Bronze
1/4/2017 4:10,Tales from the Borderlands (Digital) (PS4),A Plan Came Together,Bronze
1/4/2017 4:49,Tales from the Borderlands (Digital) (PS4),Funeral Crashers,Bronze
1/4/2017 4:52,Tales from the Borderlands (Digital) (PS4),Classic Reflexes,Bronze
1/4/2017 4:57,Tales from the Borderlands (Digital) (PS4),Bro or Bot,Silver
1/4/2017 5:17,Tales from the Borderlands (Digital) (PS4),Miracle of Atlas Engineering,Gold
1/4/2017 5:33,Tales from the Borderlands (Digital) (PS4),Don't Make Me Wait,Bronze
1/4/2017 5:48,Tales from the Borderlands (Digital) (PS4),Temptation,Bronze
1/4/2017 6:15,Tales from the Borderlands (Digital) (PS4),Point Of No Return,Bronze
1/4/2017 6:41,Tales from the Borderlands (Digital) (PS4),"So Many Bandits, So Little Time",Bronze
1/5/2017 2:23,Tales from the Borderlands (Digital) (PS4),Rupture,Bronze
1/5/2017 2:40,Tales from the Borderlands (Digital) (PS4),Maneater,Silver
1/5/2017 2:44,Tales from the Borderlands (Digital) (PS4),Angry Eyes,Gold
1/5/2017 3:13,Tales from the Borderlands (Digital) (PS4),Ain't Got Time To Bleed,Bronze
1/5/2017 3:30,Tales from the Borderlands (Digital) (PS4),Alive And Not Afraid,Bronze
1/5/2017 3:58,Tales from the Borderlands (Digital) (PS4),Ain't My First Rodeo,Silver
1/5/2017 4:37,Tales from the Borderlands (Digital) (PS4),"It's Not The Years, It's The Mileage",Bronze
1/5/2017 4:45,Tales from the Borderlands (Digital) (PS4),Light This Candle,Silver
1/5/2017 4:51,Tales from the Borderlands (Digital) (PS4),No Matter Where You Go…,Silver
1/5/2017 5:04,Tales from the Borderlands (Digital) (PS4),…There You Are,Silver
1/5/2017 5:17,Tales from the Borderlands (Digital) (PS4),"A Maze Of Twisty Passages, All Alike",Bronze
1/5/2017 5:26,Tales from the Borderlands (Digital) (PS4),Unforseen Consequences,Bronze
1/5/2017 5:49,Tales from the Borderlands (Digital) (PS4),Give And Take (Mostly Take),Bronze
1/5/2017 5:58,Tales from the Borderlands (Digital) (PS4),Definition Of Insanity,Bronze
1/5/2017 6:30,Tales from the Borderlands (Digital) (PS4),Time's A Wastin',Bronze
1/5/2017 6:52,Tales from the Borderlands (Digital) (PS4),What's It Worth?,Silver
1/5/2017 7:10,Tales from the Borderlands (Digital) (PS4),Tales Twice Told,Gold
1/5/2017 7:10,Tales from the Borderlands (Digital) (PS4),"We Had Fun, Didn't We?",Platinum
1/8/2017 1:22,Final Fantasy XV,Faithful Heir,Silver
1/8/2017 2:47,Final Fantasy XV,Survival Expert,Bronze
1/8/2017 3:13,Final Fantasy XV,Angling Expert,Bronze
1/8/2017 3:34,Final Fantasy XV,Cooking Expert,Bronze
1/8/2017 5:07,Final Fantasy XV,Tortoise Toppler,Gold
1/8/2017 5:07,Final Fantasy XV,The World Wanderer,Platinum
1/8/2017 5:28,HITMAN,Plan Ahead,Bronze
1/9/2017 2:36,HITMAN,Too Big to Fail,Bronze
1/10/2017 19:48,Assassin's Creed Syndicate,The Perils of Business,Bronze
1/10/2017 21:05,Assassin's Creed Syndicate,Multitalented,Bronze
1/10/2017 21:44,Assassin's Creed Syndicate,Bartitsu,Silver
1/10/2017 21:44,Assassin's Creed Syndicate,Wonder of the Age,Silver
1/10/2017 21:51,Assassin's Creed Syndicate,A Run on the Bank,Bronze
1/10/2017 22:05,Assassin's Creed Syndicate,Friends at My Back,Bronze
1/10/2017 22:25,Assassin's Creed Syndicate,Chimney Sweep,Bronze
1/10/2017 22:51,Assassin's Creed Syndicate,Opium Scourge,Bronze
1/10/2017 22:57,Assassin's Creed Syndicate,Artisan,Bronze
1/10/2017 22:58,Assassin's Creed Syndicate,Phantom,Silver
1/10/2017 23:11,Assassin's Creed Syndicate,Keys to the City,Silver
1/11/2017 1:51,Hotline Miami,Karma,Bronze
1/11/2017 2:30,Assassin's Creed Syndicate,Needle in a Haystack,Bronze
1/11/2017 3:45,Assassin's Creed Syndicate,WHAT IS WRONG WITH YOU,Bronze
1/11/2017 4:01,Assassin's Creed Syndicate,All Is Fair in Politics,Bronze
1/11/2017 5:42,Assassin's Creed Syndicate,The Joys of Freedom,Bronze
1/11/2017 6:22,Assassin's Creed Syndicate,Furious,Bronze
1/11/2017 8:16,Assassin's Creed Syndicate,Treasure Hunter,Bronze
1/11/2017 8:33,Assassin's Creed Syndicate,You Wouldn't Steal a Policeman's Helmet,Bronze
1/11/2017 9:27,Assassin's Creed Syndicate,Most Unsporting,Bronze
1/11/2017 19:26,Hotline Miami,60 To Car,Bronze
1/11/2017 21:16,Assassin's Creed Syndicate,Without a Grudge,Bronze
1/11/2017 23:11,Assassin's Creed Syndicate,No Ticket,Bronze
1/11/2017 23:38,Assassin's Creed Syndicate,Guardian Angel,Bronze
1/11/2017 23:45,Assassin's Creed Syndicate,A Life in Letters,Bronze
1/12/2017 0:20,Assassin's Creed Syndicate,Mentor,Gold
1/12/2017 0:20,Assassin's Creed Syndicate,Shall We Dance?,Gold
1/12/2017 1:13,Assassin's Creed Syndicate,A Broad Base,Bronze
1/12/2017 1:23,Assassin's Creed Syndicate,The War at Home,Bronze
1/12/2017 1:23,Assassin's Creed Syndicate,Master Assassin,Platinum
1/12/2017 2:34,Hotline Miami,Let In Some Air,Bronze
1/12/2017 3:11,Hotline Miami,Get A Life,Gold
1/12/2017 4:19,Hotline Miami,These Are My Guns,Silver
1/12/2017 4:53,Hotline Miami,Knife for Pros,Bronze
1/12/2017 5:33,Hotline Miami,Pitcher,Silver
1/12/2017 5:36,Hotline Miami,Two Birds With One Stone,Bronze
1/12/2017 5:37,Hotline Miami,Plain Luck,Silver
1/12/2017 7:07,Hotline Miami,Cat Fight,Bronze
1/12/2017 7:09,Hotline Miami,Eye For Details,Silver
1/12/2017 7:12,Hotline Miami,The Boss,Bronze
1/12/2017 7:15,Hotline Miami,This Is It,Gold
1/12/2017 7:20,Hotline Miami,Bat-man,Silver
1/12/2017 7:25,Hotline Miami,Sewer Alligator,Bronze
1/12/2017 7:41,Hotline Miami,Zoo Keeper,Gold
1/12/2017 7:42,Hotline Miami,Guns For Show,Silver
1/12/2017 7:47,Hotline Miami,Sounds Of Animals Fighting,Bronze
1/13/2017 2:04,Hotline Miami,Always On Top,Silver
1/13/2017 2:12,Hotline Miami,Smell Something Burning,Bronze
1/13/2017 2:12,Hotline Miami,Trophy Addict,Platinum
1/14/2017 4:40,Severed (Vita),Your Strength is My Strength,Bronze
1/18/2017 8:26,Stardew Valley,Fisherman,Bronze
1/21/2017 22:55,Stardew Valley,Greenhorn,Bronze
1/22/2017 19:02,Stardew Valley,Monoculture,Bronze
1/22/2017 19:58,Stardew Valley,Cowpoke,Bronze
1/22/2017 20:06,Stardew Valley,Moving Up,Bronze
1/23/2017 6:56,Stardew Valley,Mother Catch,Bronze
1/23/2017 7:28,Stardew Valley,D.I.Y.,Bronze
1/24/2017 3:36,Stardew Valley,Treasure Trove,Bronze
